Sum of sum,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,30667.1,19195.57,21411.39,23212.02,27578.06,23285.85,24620.99,26108.52,27721.9,25045.62,28895.79,29788.91,23086.47,25711.05,27690.51,44189.13,31123.28,23672.6,23043.09,24273.33,36369.1,29887.02,25119.93,31351.8,44120.56,26231.85,25389.07,33586.45,26540.35,25085.88,28954.31,24982.07,25512.51,25205.16,25288.33,27376.63,38565.92,27394.12,34333.73,26909.84,24196.72,29012.23,28623.21,31227.95,29572.92,31248.14,30571.3,28230.82,32035.41,40245.1,32293.42,23958.29,40965.1,32210.24,30751.02,31172.92,31333.37,36167.08,33844.02,32494.45,32144.46,37438.31,37505.73,32755.19,39321.98,33367.4,27423.35,46319.37,31615.75,31850.87,29488.4,38526.95,32709.16,38782.03,29099.87,28355.62,30334.35,31684.85,33246.34,31136.16,28247.2,27387,27613.83,25414.55,25716.38,28749.62,26891.3,29336.13,42131.38,25574.48,25660.2,26486.05,30308.81,27488.87,26943.39,30095.89,35580.82,28807.79,29432.95,23855.25,29536.57,28401.14,28185.62,17302.28,18245.81,28903.22,24280.47,24381.42,24544.47,32240.15,28809.79,47361.82,53778.33,36582.19,37915.59,26383.72,25768.44,23151.16,25360.9,30712.29,25260.9,27566.33,23159.26,31385.29,29677.53,26627.44,23137.02,35162.41,24526.85,19046.83,19997.39,21073.5,16779.42,19710.42,21540.58,19399.82,19287.17,18131.73,17947.81,17601.14,17601.86,19628.88,16405.39,17273.24,16211.64,17550.34,17497.06,21134.36,16732.46,17535.62,17929.11,14456.24,19074.65,18844.55,18763.88,11135.33,8361.6,18336.52,16225.8,16809.22,15552.77,15777.59,17945.38,19328.79,17258.27,17564.09,19742.75,17588.46,14730.85,17501.82,17983.08,16989.85,15621.31,16865.6,15952.25,15213.56,15213,14961.8,16212.17,15193.57,15002.95,14856.72,13647.07,16144.9,16908.35,13417.5,14038.48,11621.65,11721.35,11475.5,11091.21,11553.78,10860.35,7934.6,11892.45,10924.55,11114.61,10327.25,14773.09,12529.43,12925.9,10125.07,9745.39,8055.25,10241.55,10339.45,10253.04,7760.35,6739.99,37857.55,5088955.81
25,718.45,772.29,825.89,731.43,811.35,716.9,1591.35,1285,1355.24,841.44,993.92,650.05,816.6,837.95,910.85,833.74,865.49,761.63,874.12,982.55,983.48,861.5,1115.47,707.62,711.65,546.9,588.45,800.3,810.96,765.92,678.25,601.52,1082.69,648.05,235.41,274.4,390.55,238.7,267.85,456.6,408.65,427.45,391.55,433.24,599.9,467.5,239.95,392.35,490.65,500.4,584.44,428.99,556.45,666.36,696.05,469.25,574.15,342.5,767.16,548.9,505.77,514.57,501.5,438.8,625,448.18,400.05,229.2,436.35,640.15,424.18,352.2,377.4,464.61,602.32,1086.19,309.95,432.26,480.77,393.15,330.71,381.6,703.55,458,609.94,567.4,342.5,618.82,400.47,323.5,412.76,247.65,242.25,374.04,320.44,444.4,263.5,458.5,397.67,498.1,402.17,1873.54,317.63,377.59,149.55,577.54,796.15,447.5,425.8,798.45,668.03,775.28,1541.41,773.75,597,641.75,1085.02,604.57,419.76,614.15,1451.5,704.63,593.42,493.9,437.85,382.7,586.92,640.28,540.07,505.02,554.8,503.05,148.95,287.36,423.25,574.34,379.8,541.4,390.82,532.4,666.6,465.35,554.9,715.55,537.2,462.1,430.75,463.05,429.6,356.29,411.59,324.2,455.3,407.09,534.4,248.2,138.4,398.7,344.32,425.7,506.65,455.39,681.95,502.65,467.8,614,505.5,437.1,1390.68,506.15,502.95,475.25,286.31,497.93,356.06,249.55,344.61,436.6,255.15,233.15,340.9,192.35,262,180.6,135.25,216.75,139.1,147.25,71.5,64,143,107.5,145.5,44,93.75,102.5,108.25,121.5,167,147.5,142,49.26,130.85,97.5,87,126,162.25,108.25,73.9,184.55,106112.38
26,44.95,41.5,103.15,92.05,408.13,216.85,57.6,310.7,98.3,258.85,92.05,123.3,61.65,149.7,104.85,97.05,59.35,55.05,98.4,78.56,116.45,61.25,147.75,45.8,60.55,14.85,88,30,57.1,12.6,36.55,49.85,93.75,33.3,51.85,19.7,74.35,42.7,15.45,40.4,30.95,97.25,36.55,26.3,7.9,19.25,119.05,44.35,11.75,33.4,28.9,11.95,105.05,118.5,50.45,56.2,52.55,58.29,66.85,23.05,29.45,95,47.85,183.8,101.1,33.3,32.1,81.91,22.05,76.5,10.75,19.25,46.6,68.45,99.08,180.35,33.41,66.4,3.25,59.8,6.5,28.2,50.45,140,13,39.45,240.88,54.55,6.5,23.75,100.6,25.55,59.95,38.2,77.6,52.45,53.05,52.15,35.55,78.95,4.65,118.4,90.7,73.68,9.75,45.44,27.05,22.7,43.7,48.9,58.26,58.85,84.6,79,169.86,143.6,31.77,116.75,21.65,34.15,41.4,13.15,118.8,16.65,16.45,15.76,50.8,32.5,96.55,76.35,27.05,15.85,38.55,9.95,97.8,60.8,52.22,57.15,18.11,54.9,74.75,16.65,71.55,13,65.8,7.7,33,17.8,40.25,36.4,36.45,6.5,48.85,14,14.4,47.65,25.05,16.4,59,23,19.5,29.75,35.7,60.75,49.75,102.65,10.25,154.25,67.95,9.75,5,41.5,47.2,20.78,28.84,60.63,8.75,9.5,27,,32.5,4.75,94.25,113.25,6.5,24,12.5,22.25,3.25,,26,24,3.25,10,23.75,6.5,22.75,6.5,6,,6.5,3.25,12.75,13,,12.5,3.5,6.5,3.25,7.5,11273.26
27,170.74,95.74,97,77.5,73.85,207.4,112.14,156,196.3,112.05,143.15,247.15,123.75,169.35,142.71,287.27,156.8,164.05,121.9,197.5,212.95,229.1,217.75,186.2,148.9,124.24,121.85,67.05,710.33,89.1,86.1,120.55,96.35,152.8,125.55,74,138.92,157.34,95.95,183.69,91.65,88.3,184.3,135.9,74.65,129.25,154.5,83.84,155.05,177.85,203.5,135.55,114.45,207,185.65,104.35,106.75,158.75,337.6,426.85,308.15,313.55,192.75,195.4,386.99,334.65,252.1,199.85,346.3,443.2,104.8,416.69,182.16,170.65,108.45,125.55,43.2,80.35,239.07,103,88.85,81.2,230.4,155.79,59.35,147.36,161.5,54.15,71.1,141.45,162,291.55,176.05,200.4,69.74,113.55,190.95,54.8,149.33,64.9,119.15,73.4,34.51,78.8,38,62.4,120.49,102.45,191.1,184.95,148.1,109.2,251.75,483.4,208.05,128.2,90.51,118.95,193.9,90.75,118.8,218.6,170.4,325.1,86.64,88.95,50.7,286.2,101.2,85.5,59.25,57.5,23.35,75,127.3,44.45,68.9,71.1,52.87,65.65,89.55,43.16,91.45,107.15,126.35,55.7,66.3,121.75,70.27,103.7,101.1,119.7,131.95,49.66,121.4,69.75,70.8,98.25,97.25,183,98.75,78,112.45,117.3,141.25,72.5,111.75,63.5,58.5,74.25,52.25,127.75,71,98,114.25,114.9,365.5,193.86,90.5,35.75,40.75,23,58.25,56,112.31,50.75,65.5,92.75,36.75,182,159.75,95.75,17.25,62.5,19.75,79,40,118.5,89.5,72,142.75,18.25,66.11,80.5,85,55.5,93.09,67.75,101.26,123.35,28279.48
28,28992.63,43916.42,29852.33,38142.88,37582.57,30136.58,37769.94,46972.03,50243.93,40874.36,46143.63,37053.33,39627.97,35493.72,44841.84,40769.3,51458.91,40082.02,35490.64,34058.34,71540.68,36631.31,33107.68,41533.62,32719.52,48914.3,30860.06,32060.46,42855.07,32612.12,32229.35,29470.84,33958.91,34773.58,40257.13,40955.38,34727.62,59701.31,33607.91,39480.49,37147.49,49684.32,46988.27,43114.56,42044.33,48256.14,41209.63,35404.43,47921.23,53310.87,52920.56,29345.32,44762.32,50479.68,47875.98,49025.82,44637.52,52188.74,52374.34,50785.67,51213.79,52525.4,59863.53,48109.89,45339.28,50729.11,39908.09,39620.06,49050.55,58144.52,47438.63,44726.17,41257.84,42240.88,39308.5,41621.56,41079.28,38617.79,33369.61,38782.6,40036.3,35490.41,40275.69,39113.97,38753.33,40685.77,46065.18,37062.79,39359.82,37325.17,39441.13,47300.18,40237.3,57096.23,41732.52,46792.11,42481.37,50191.08,45276.41,30566.53,48017.26,51906.36,50867.99,28442.58,15641.07,53784.86,56885.77,39215.16,40960.08,50418.81,58265.06,59747.39,59624.99,58816.28,51712.35,47967.84,62623.57,38049.31,39921.03,46421.7,44855.77,42905.58,42209.24,48474.39,40970.34,37289.13,36487.44,47009.83,49126.92,44618.88,35611.91,33532.61,31207.4,34635.84,40259.67,33580.19,35722.59,35951.4,31467.67,34903.91,32476.61,34091.4,32331.78,35585.59,36368.61,37672.26,36260.71,41357.02,39540.36,35474,47279.75,25540.67,41174.46,40479.03,46030.47,23690.96,21327.84,46712.45,40191.15,37104.51,33722.26,31914.15,42595.66,40721.29,39365.67,36971.07,50349.72,40952.48,37569.08,38190.66,46367.07,36618.44,33463.25,35382.68,32624,33574.31,29790.26,32001.73,28006.6,35792.43,33087.8,31933.89,31057.21,30620.48,38599.1,31055.91,32997.7,30043.94,29420.95,29698.84,27827.37,31561.14,25935.89,17686.75,28788.57,29853.85,30377.61,30546.73,30370.87,32206.52,31731.88,29628.8,27647.85,18324.25,42930.77,35925.07,37420.96,27998.58,17907.86,12237.68,8321405.73
29,97.35,27.25,36.75,19.5,78.3,43.9,204.46,65.35,134.4,216.51,105.3,141,45.65,66.95,168.95,101.54,119.34,107.05,132.05,64.44,39.29,113.29,178.9,70.5,20.9,32.9,83.4,56.25,36.25,73.4,55.65,59.75,87.45,102,109.35,46.65,67.05,83.9,45.8,109.9,114.9,82,84.25,85.75,102.75,148.9,130.55,43.45,80.1,84.55,129,108.05,189.61,262.75,77.25,70.25,169.3,88.8,165.85,79.4,190.11,73.15,135.15,512.46,72.4,149,160.14,1069.05,64.6,25.3,94.15,54.6,149.55,153.3,172.05,180.8,176.4,38.15,404.83,121.7,115.43,59.3,82.65,155.75,83.7,90.05,76.55,18.45,49.05,123,175.35,105.35,253.45,249.47,41.55,126.42,131.31,77.65,58.45,25.65,40.05,72.6,70.5,19.5,32.2,197.9,88.65,54.85,76.6,175.3,97.15,280.75,210.9,64.6,146.6,82.2,72.1,27.75,50.6,240.15,185.35,97.55,68.85,104.35,174.8,81.45,245.4,120,102,90.15,86.3,221.51,27,98.75,74.25,48.16,120.05,85.3,121.13,97.8,991.58,56.85,98.8,105.55,100.35,101.35,105.53,254.63,118.7,131.65,116.65,151.8,225.56,140.2,63.95,80.15,71.15,62.15,285.95,71.44,73.45,104.75,108.6,101.1,182.25,271.75,130.3,78,298.47,28.75,113.75,87.4,74.73,130.57,115.7,47.45,74.1,74.05,48,24.92,65.5,57.75,72.5,32.5,69.75,46.5,61,70.5,31,50.75,59.5,157,13.75,246.5,45.5,104,71,173,46.75,70,79.75,55,105.25,95.5,9.75,27.5,153,33,32.5,6.5,23837.23
30,134.1,55.15,87.8,122.3,500.25,171.5,46.24,129.85,154.6,123.7,113.55,121.6,89.35,143.25,204.25,148.4,184.3,309.89,249.15,303.2,220.39,339.55,107.35,218.95,188.1,231.78,46.3,194.45,148.25,54.6,112,86.95,159.4,142,173.95,129.55,204.78,177.75,64.2,207.1,232.85,157.2,209,190.93,78.95,257.65,187.5,185.6,362.15,129,194.95,323.1,237.29,121,249.35,157.05,215.5,156.75,76.6,109.1,195.4,226.25,131.15,109.45,148.85,144,230.34,171.39,102.4,176.05,93.55,439.1,211.38,180.85,672.2,73.65,219.25,177.11,112.5,89.25,90.3,176.3,136.8,58.85,109.75,76.2,78.45,46.5,55.55,136.25,235.8,542.9,524.82,247.85,305.55,205.25,155.2,72.1,499.19,104.55,73.4,346.71,123.5,123.65,61.6,405.35,93.64,55.3,50.55,70.85,140.8,247.6,239.6,79.3,328.85,162.7,102.85,87.95,178.3,200.18,75.91,122.25,410.5,163,180.65,101.7,207.15,111.75,184.1,179.78,238.8,92.1,85.54,157.95,143.6,252.24,122.95,100.95,72.7,244.22,244.15,131,66.65,98.2,273.45,130.55,119.71,76.9,401.6,129.35,230.26,143.28,197.24,176.62,55.2,153.07,70.25,158.6,320.78,244.5,145.65,132.94,264.6,145.25,339,175.65,133.05,114.18,195.27,248.2,123.1,267.75,216.5,194.5,96.05,240.8,57,119.25,82.5,112.25,127,100.75,163.5,137,122,82.25,224.5,63.25,187,58,76.75,36.75,26.5,61.25,43,64.75,84.5,93.25,50.5,119.5,267.5,40.5,143.75,51.25,328.5,42,58.75,56.25,89,65.7,34504.2
31,619.58,251.3,249.68,268.65,292.05,327.85,632.15,535.39,703.89,707.65,541.29,647.15,431.15,634.3,575.79,531.79,449.42,638.7,605.84,560.34,555.15,832.11,566.28,443.85,363.7,480.75,449.3,475.13,403.99,329.45,475.4,236.74,688.75,560.4,626.14,552.29,506.49,484.45,645.95,571.95,816.98,583.95,829.03,821.54,756.99,588.25,774.84,568.75,701.28,1117.88,765.32,445.15,869.69,1087.92,777.07,756.96,890.27,701.9,780.19,716.73,691.59,869.2,772.97,688.1,802.15,758.8,971.14,787.82,820.9,733.5,674.35,764.17,795.15,738.55,731.55,878.48,590.5,562.79,609.39,467.09,561,604.49,490.64,586.74,577.55,436.74,444.89,485.2,557.8,513.85,582.3,865.24,646.73,757.18,577.15,757.6,601.55,565.88,491.29,703.44,515.7,671.95,857.31,482,306.43,490.75,542.26,438.34,432.55,532.79,783.08,874.8,856.81,725.22,546.14,496.77,542.64,415.75,502.64,425.34,566.17,710.46,500.67,602.95,600.29,527.55,457.55,723.75,451.2,1350.58,823.16,604.97,575.54,492.59,666.84,466.78,486.02,326.08,404.8,525.64,438.45,354.25,659.74,313.3,341.99,425.69,461.43,597.05,488.09,596.94,523.5,370.4,501.65,507.89,318.14,1182.39,282.59,339.56,374.4,403.11,444.75,343.7,373.75,641.09,377.55,382,499.5,522,449.4,469.5,815.3,476.61,296,286,606.25,333.25,551.75,488.85,415.06,494,376.75,424,344.25,411.75,407.25,222.25,345.75,218.75,267,206.4,318,206.75,235.75,118.5,415.76,116.25,327.75,274,272.5,248.5,297.25,182.5,199.76,153.5,184,183,229.75,159.5,138,193.45,112046.72
32,79288.44,74456.61,106497.7,127253.61,138796.15,116446.19,122182.78,131982.74,129548.05,122659.07,140297.02,141019.15,104302.12,141289.98,194712.98,160644.78,211039.13,122815.1,132822.36,129514.78,167533.16,126677.35,121216.1,147417.84,136309.43,136124.21,85111.18,156548.91,148433.39,125839.24,127071.48,114826.66,117925.22,144370.82,139578.21,98750.1,132463.02,135332.2,135634.82,152676.09,137631.14,155682.01,162056.22,131453.23,156154.46,145088.42,155588.67,89565.48,158894.1,172592.49,178723.43,77305.78,96979.28,111137.75,134431.65,162635.51,148524.45,157893.34,159131.63,162970.09,175809.32,158235,157648.74,164389.57,156177.14,161909.07,142167.29,163599.04,159332.3,192983.16,159100.44,183527.14,142779.13,138418.86,153238.02,159254.73,157635.91,150960.44,114785.73,141284.96,155097.23,155962.25,155591.45,139064.32,129626.44,147215.88,149156.01,120013.84,162889.49,184815.95,139305.36,175093.51,154457.06,187336.82,146078.92,153254.15,159298.41,160463.06,183752,101438.82,166456.12,164705.13,165295.86,70001.9,32494.74,142619.66,152266.17,155606.73,159941.88,151188.56,181139.1,170978.98,172510.57,177285.13,175110.45,175265.47,212683.98,133639.29,143368.51,171484.05,168715.23,159383.75,177936.52,199247.41,151670.34,145037.88,147551.95,164595.84,172751.51,135131.11,141251.47,146031.75,116628.78,130226.14,154128.17,126746.33,133143.29,130157.45,126163.16,139960.38,127286.79,142011.34,128106.62,154702.52,133059.98,138454.49,137837.1,142227.36,141141.76,139810.06,164961.51,88217.12,151020.79,144324.95,155901.55,98390.77,78793.02,109948.53,146448.12,132250.87,130838.87,132591.6,161081.9,129028.64,139867.18,148596.18,145505.07,148660.89,138604.67,138500.75,166196.54,139635.51,139432.88,155446.83,133582.15,163292.09,150368.15,137077.41,131274.9,150705.58,139995.5,142005.65,125977.99,111460.93,146765.41,143684.89,135309.12,123125.59,130499.3,120499.29,118305.64,109358.6,101829.25,75801.77,136642.35,130064.4,122653.29,129776.32,130856.06,138317.8,115231.36,117926.67,120997.98,71159.11,128560.97,132471.08,149684.1,96197.06,61100.16,25688.25,29432623.93
33,3605.61,2619.83,3363.07,12492.98,2487.28,4251.5,6227.59,8408.08,10147.31,7972.92,6603.88,10642.22,3717.99,4663.58,6271.91,7737.86,9911.17,3980.19,6721.77,9442.66,10238.7,10118.37,9650.44,13387.31,8571.09,21470.72,8691.08,7642.99,12092.85,9059.54,6247.34,14399.13,6801.37,6343.59,6564.49,6386.34,11074.31,7836.76,10006.22,9742.88,16556.93,10022.04,8890.86,7029.49,9170.34,8572.28,8316.85,5978.11,12710.27,7190.24,6355.85,5015.68,5265.44,4164.36,5790.2,4352.1,4119.44,7435.07,10438.38,8181.19,6882.26,7079.44,8323.3,9876.22,7780.45,8365.54,9386.19,7552.4,10576.41,12019.98,7300.51,8965.96,12784.89,14016.96,9770.69,12774.84,8039.81,10739.56,7427.35,7612.29,17385.31,10547.83,11062.93,7911.52,9529.82,7238.36,8140.66,6904.94,11494.55,6829.92,7957.26,6750.55,7336.76,9877.76,7544.43,11270.82,11109.82,7860.43,7555.02,5931.65,13260.02,4812.28,7539.91,4176.03,2392.8,3150.8,5932.84,4866.34,9917.05,5050.52,8525.58,8612.67,7590.53,7653.63,9839.58,8209.7,9995.15,6655.45,6562.02,12128.09,8826.99,6341.49,12610.83,9326.5,9620.66,9750.77,12582.4,11260.46,12409.25,7661.98,17321.61,9369.15,8888.37,7562.78,7828.55,7528.64,6447.96,6077.54,4111.15,4816.41,7750.69,10567.27,5440.29,9939.37,9958.88,8396.56,9104.12,6934.3,8039.51,8118.99,6927.13,4901.3,9262.36,3640.24,5487.36,2946.82,2497.1,2444.43,5084.9,3818.05,3092.59,2413.76,6515.39,8838.47,5992.11,6654.57,7801.73,6982.46,7296.56,8524.42,7624.68,5950.37,6685.55,4065.73,5161.65,6659.92,7092.03,10626.39,10029.85,8664.07,6200,10706.91,7481.45,5499,8923.27,9111.87,6765.77,5398,5018.76,4696.76,4802.38,5351.77,3907.25,5273.25,5552.7,4582.11,6550.08,7964.86,6339.88,7256.5,8158.5,6684.17,5889.5,3923.75,7514.21,2197.98,3649.13,1943.75,2328.5,2369.62,1617853.56
34,178.02,89.8,199.85,186.1,117.95,157.7,251.73,256.75,518.45,419.1,492.79,556.45,204.3,715,382.8,435.6,702.73,406.64,553.95,549.85,741.67,623.4,474.29,416.05,360.35,557.12,382.36,262.55,474.2,643.85,226.5,638.13,393.14,495.48,601.05,307,562.54,371.47,581.12,422.35,386.35,432.45,352.65,382.65,262.8,187.2,284.3,649.94,406.35,488.65,342.64,397.9,351.6,386.15,287.1,423.1,416.5,385.34,503.45,582.2,456.44,317.35,329.64,584.3,405.5,424.6,362.1,405.1,418.8,292.9,512.4,291.95,453.5,445.7,425.55,514.24,280,250.57,330.85,272.6,397.1,304.14,368.48,414.65,396.2,401.9,358.8,273.44,348.45,241.74,346.9,332.87,207.84,256.4,232.65,452.85,232.25,203.09,265,368.7,262.35,274.8,263.8,151.7,180,263.3,292.35,690.2,539.37,373.35,332.28,625.39,367.9,480.54,459.65,296.17,251.35,236.71,167.2,314.46,510.99,198.65,555.87,354.64,469.54,287.28,345.2,257.95,404.8,297.75,359.55,286.35,362.55,399.75,345.71,229.9,416.35,192.54,612.67,133.34,212.5,472.73,345.85,414.5,270.35,286.2,261.7,440.1,307.2,247.05,160.05,345.2,189.9,289.2,192.8,171.95,168.25,161.25,198,141.5,291.94,284.35,376.45,297.75,218.4,269.01,353.75,257,378.75,310.25,373.75,241.5,209.75,208.25,317.5,144.5,300.25,246.7,146,345,268.75,280.8,330.5,445.25,387.05,201.25,352.15,234.25,163.25,277.25,194,124.25,209.75,180.15,269.5,215.25,187.25,292.75,122.25,207.75,170.07,131.5,173.75,102.75,753.25,121,77,89.25,96.25,187.7,70534.34
35,563.5,376,261.54,2356.22,890.07,271.75,2409.93,1223.07,2580.09,1845.55,1504.54,1651.23,361.74,1535.5,1820.25,1279.04,1290.45,1306.15,1489.99,1452.96,1419.04,1146.4,1189.57,903.45,466.85,543.05,1122.18,832.55,372.05,545.25,575.05,778.32,1143.14,973.3,1017.95,938.14,958.59,1115.35,814.85,1113,1234.95,1078.3,988.19,981.05,1014.99,1239.55,917.99,1365.75,934.9,1325.1,1263.72,975.73,1191.38,1335.93,1262.48,1328.59,937.89,1388.68,1529.49,1072.6,1308.75,1695.99,1070.85,1086.6,1313.33,1227.19,1023.06,1027.94,1082.65,1016.6,1135.02,980.5,1105.23,1121.34,1198.08,1014.09,874.47,579,656.84,957.1,1182.9,969.5,1134.12,1007.62,629.89,770.39,494.53,546.99,607.82,403.04,419.85,566.05,369.64,850.09,389.84,816.28,625.9,478.07,694.94,429.98,748.35,475.5,508.27,341.75,271.68,564.85,504.1,311.49,521.85,669,745.78,1301.14,1301.65,1354.98,1028.78,727.08,454.35,447.29,557.17,885.75,984.14,1015.09,975.17,993.65,769.65,812.3,1406.4,1141.74,871.7,1066.55,2331.74,1297.9,927.11,1020.38,1466.89,1488.8,1221,1399,442.45,812.69,843.62,798.27,1222.32,1486.43,1301.69,871.44,1089.1,1031.6,910.14,1120.78,1029.04,940.9,1043.55,936.49,970.85,619.85,507.4,655.25,890.35,1014.4,635.25,834.96,1166.15,1470.7,1352.2,1452.25,1015.4,896.15,965.05,827.75,961.85,1159.25,569.45,508,788.75,618.25,355.55,813,532.35,497.75,862.25,3329.5,4128.96,2626.81,4243.11,355.45,283,330.3,298.25,225.25,433,276.75,314.5,268,270.75,278,296.25,257.5,455.5,236.25,364.25,283,175.25,491.75,274.25,501.75,308.25,261.75,98.75,331.45,198395.5
36,92,38.05,21.2,41.55,135.3,26.2,47.4,116.55,121.9,105.9,122.95,120.05,61.2,85.34,86.3,127.75,96.05,176.85,126.35,206.05,100.96,133.7,108.55,79.75,46.95,46.6,77.9,137.95,25.15,59.35,40,74.35,72.15,141.9,79.75,59.4,111.5,189.35,111.3,108.2,87.95,84.1,143.05,106.45,146.2,159.45,161.34,161.55,126.9,144.3,147.2,144.3,121.39,180.05,160.84,284.15,249,297.3,286.75,280.8,183.55,262.7,201.6,144.7,140.1,234.1,151.6,265.55,171.5,137.15,103.45,106.3,105.45,119.84,121.75,130.95,63.6,54.05,142.14,186.29,148.55,126.3,226.2,130.9,148.95,134.1,100.7,62.65,75.7,72.05,51.65,42.85,55.4,33.35,37.75,100.7,39.05,83.5,78.25,79.55,90.65,80.65,62.4,38.25,73,37.4,75.45,56.65,59.9,75.9,103.45,239.8,247.95,219.85,143.55,93.35,117,46.5,45.5,140.2,155.46,86.95,67.6,106.75,116.94,126.74,169.1,213.75,114.56,103,87.5,238.25,122.6,67.4,95.25,159.6,207.45,59.95,195.81,32.8,21.3,20.3,100.6,231.94,164.95,130.25,104.6,304.38,43.5,65.3,71.2,84.45,84.05,28.5,47.6,49.95,60.3,50,156.25,36,216.6,94.7,172.99,179.3,193.6,162.5,128,66.5,72,144.75,105.75,93.5,82.75,6.5,46.5,81,81.75,13,148.25,108.5,18,71.75,277.25,29.75,37.25,71.25,116.25,134,149.25,25.5,41.75,47.5,74,9.75,78.5,48.5,52.5,3.25,58.25,51,65,22.25,132.25,23.25,43.75,53.75,122.76,56.75,51.5,42.25,22724.77
37,40.5,91.42,41.4,36.6,40.6,30.45,53,33.5,106.75,39.3,122.35,27.85,11.5,52.85,39.05,51.2,62.1,66.1,63.36,23.75,77.7,43,53.86,81.85,44.15,38.75,46.9,60,3.25,11.15,,34.5,43.9,18.25,70.4,45.6,28.9,42.75,109.75,85.3,75.4,44.75,41.05,42.7,42.1,205.2,77.2,87.3,75.4,40,104.9,81.15,53.6,81.3,86.75,41.5,38.65,78.9,68.25,79.1,97,89.95,71.1,84.9,121.9,82.55,118,76.45,74.25,155.45,30.75,75.3,65.75,11.55,52.7,47.9,29.45,24.8,19.65,53.15,94.4,66.1,66.1,143.35,32.25,24.35,41.85,32.65,19.7,83.25,64.85,51.35,39.6,31.25,25.75,58,31.15,32.05,20.3,60.35,17,24.75,42.25,65.05,9.75,47.8,35.1,19.7,59.45,108.7,44.3,64.2,197.55,112.59,95.1,37.15,40.85,132.59,23.55,89.55,57.55,47.4,43.65,30.85,44.8,60.95,69.1,49.3,63.85,31.95,40.85,79.3,16.45,39.75,86.5,28.95,186.34,14,44,20.5,32.35,29.65,68.15,36.65,56.55,29.95,15,84.25,42.5,46.9,65.45,42.95,36.95,58.3,22.1,78,75,56.75,30.25,41.25,113.25,75.35,116.15,77.25,40.5,75.75,36.5,21,16.25,16.5,71.15,140.75,,12.25,6.5,50,19.75,15.25,3.25,49.75,34.75,106.59,9.75,,33.25,82,17,15,6.5,18.25,7.75,20.75,27.25,11.75,19.25,3.25,25.5,7.5,3.25,6.5,3.25,176.25,11.75,7,18,22.5,3.25,,,19.55,10766.5
38,279.8,64.25,87.45,262.59,170.9,127,5228.66,200.85,585.95,395.4,313.45,279.93,151.4,335.2,252.99,392.75,274.1,271.8,271.25,270.1,286.6,262.25,222.94,320.77,80.1,159.65,171.6,143.95,89.25,114.9,127.75,244.35,254.85,209.4,179.2,243.25,259.85,273.35,202.8,294.35,328.68,292.7,1124.12,350.85,419.4,297.8,287.2,384.26,348.6,392.2,269.1,349.45,467.05,558.85,550.65,1108.29,293.6,683.85,559.75,415.99,524.4,452.95,509.95,432.1,396.25,369.5,315.9,276.85,388.79,359.4,405.5,333.2,187.53,310.99,285.3,254.75,214.05,130.05,206.74,463.1,319.85,267.99,353.67,425.75,265.4,205.65,207.4,198.15,160.55,263.05,163.55,209.75,143.2,113.54,259.74,179.95,236.65,234.8,301.34,237.75,204.15,341.45,233.45,227.8,76.9,400.9,169.55,206.2,325.75,395.85,412.75,510.95,757.87,530.25,352.3,323.15,296.7,300.1,118,352.74,398.75,439.3,338.6,376.7,520.44,395.35,445.45,282.9,407.55,298.8,383.05,397.85,396.7,463.79,309.1,272.61,301.05,288.09,184.65,284.74,197.75,265.55,398.68,282.85,261.35,202.95,203.4,221.95,169.55,230.99,329.65,359.43,372.45,398.35,240.61,211.69,327.35,446.25,385.54,238.65,384.6,340.95,404.1,422.3,536.25,705.3,510.55,678.85,615.55,628.05,652.7,283.25,191.75,222.88,168,364.5,181,267.35,87.35,186.95,195.75,171.5,295,245,122.5,163.5,200,110.5,125.75,175.25,129.25,208,121.25,149.75,194.75,141,88.5,111,146,94.5,240.5,175.5,294.75,78.75,109.22,97.5,42.5,101.25,76.25,149.3,67258.17
